|       Host |       Time |     Offset |        Seq |    latency 
-191
| nfvha-comp-03.oot.lab.eng.bos.| 1124517076816 |        296 |         36 |       0.76
| nfvha-comp-05.oot.lab.eng.bos.| 1124517137820 |        297 |         49 |       0.75
| nfvha-comp-01.oot.lab.eng.bos.| 1124517317092 |        298 |         47 |       0.76
| nfvha-comp-05.oot.lab.eng.bos.| 1124517407870 |        299 |         50 |       0.66
| nfvha-comp-01.oot.lab.eng.bos.| 1124517467254 |        300 |         48 |       0.80
| nfvha-comp-03.oot.lab.eng.bos.| 1124517597182 |        301 |         37 |       0.90
| nfvha-comp-02.oot.lab.eng.bos.| 1124517629935 |        302 |         49 |       0.87
| nfvha-comp-06.oot.lab.eng.bos.| 1124517648181 |        303 |         47 |       0.75
| nfvha-ctrl-03.oot.lab.eng.bos.| 1124517728559 |        304 |         46 |       2.00
| nfvha-comp-05.oot.lab.eng.bos.| 1124517887982 |        305 |         51 |       0.63
| nfvha-comp-06.oot.lab.eng.bos.| 1124518028341 |        306 |         48 |       0.77
| nfvha-comp-01.oot.lab.eng.bos.| 1124518087394 |        307 |         49 |       0.81
| nfvha-ctrl-03.oot.lab.eng.bos.| 1124518208652 |        308 |         47 |       1.93
| nfvha-comp-05.oot.lab.eng.bos.| 1124518278210 |        309 |         52 |       0.74
| nfvha-comp-02.oot.lab.eng.bos.| 1124518340029 |        310 |         50 |       0.80
| nfvha-ctrl-03.oot.lab.eng.bos.| 1124518368925 |        311 |         48 |       2.07
| nfvha-comp-02.oot.lab.eng.bos.| 1124518370077 |        312 |         51 |       0.71
| nfvha-comp-03.oot.lab.eng.bos.| 1124518437238 |        313 |         38 |       0.84
| nfvha-comp-05.oot.lab.eng.bos.| 1124518588336 |        314 |         53 |       0.75
| nfvha-comp-01.oot.lab.eng.bos.| 1124518617495 |        315 |         50 |       0.83
| nfvha-comp-02.oot.lab.eng.bos.| 1124518830304 |        316 |         52 |       0.76
| nfvha-comp-02.oot.lab.eng.bos.| 1124518850451 |        317 |         53 |       0.79
| nfvha-comp-06.oot.lab.eng.bos.| 1124519028519 |        318 |         49 |       0.81
| nfvha-ctrl-03.oot.lab.eng.bos.| 1124519078987 |        319 |         49 |       2.01
| nfvha-comp-05.oot.lab.eng.bos.| 1124519128366 |        320 |         54 |       0.64
| nfvha-comp-01.oot.lab.eng.bos.| 1124519287689 |        321 |         51 |       0.89
| nfvha-comp-03.oot.lab.eng.bos.| 1124519327357 |        322 |         39 |       0.82
| nfvha-comp-06.oot.lab.eng.bos.| 1124519468761 |        323 |         50 |       0.91
| nfvha-comp-02.oot.lab.eng.bos.| 1124519550806 |        324 |         54 |       0.93
| nfvha-ctrl-03.oot.lab.eng.bos.| 1124519559116 |        325 |         50 |       1.98
| nfvha-comp-05.oot.lab.eng.bos.| 1124519778461 |        326 |         55 |       0.62
| nfvha-comp-06.oot.lab.eng.bos.| 1124520208801 |        327 |         51 |       0.81
| nfvha-comp-01.oot.lab.eng.bos.| 1124520217776 |        328 |         52 |       0.88
| nfvha-comp-03.oot.lab.eng.bos.| 1124520297458 |        329 |         40 |       0.79
| nfvha-comp-02.oot.lab.eng.bos.| 1124520390872 |        330 |         55 |       0.80
| nfvha-ctrl-03.oot.lab.eng.bos.| 1124520499385 |        331 |         51 |       2.10
| nfvha-comp-06.oot.lab.eng.bos.| 1124520578928 |        332 |         52 |       0.82
| nfvha-comp-05.oot.lab.eng.bos.| 1124520688602 |        333 |         56 |       0.64
| nfvha-comp-05.oot.lab.eng.bos.| 1124520728737 |        334 |         57 |       0.65
| nfvha-comp-06.oot.lab.eng.bos.| 1124520819046 |        335 |         53 |       0.80
| nfvha-comp-01.oot.lab.eng.bos.| 1124520887798 |        336 |         53 |       0.79
| nfvha-ctrl-03.oot.lab.eng.bos.| 1124521009417 |        337 |         52 |       1.95
| nfvha-comp-03.oot.lab.eng.bos.| 1124521067560 |        338 |         41 |       0.78
| nfvha-comp-06.oot.lab.eng.bos.| 1124521089239 |        339 |         54 |       0.87
| nfvha-comp-02.oot.lab.eng.bos.| 1124521100979 |        340 |         56 |       0.77
| nfvha-comp-05.oot.lab.eng.bos.| 1124521178820 |        341 |         58 |       0.62
| nfvha-ctrl-03.oot.lab.eng.bos.| 1124521229678 |        342 |         53 |       2.08
| nfvha-comp-01.oot.lab.eng.bos.| 1124521407833 |        343 |         54 |       0.71
| nfvha-comp-05.oot.lab.eng.bos.| 1124521489077 |        344 |         59 |       0.74
| nfvha-comp-03.oot.lab.eng.bos.| 1124521577730 |        345 |         42 |       0.83
| nfvha-comp-06.oot.lab.eng.bos.| 1124521639386 |        346 |         55 |       0.87
| nfvha-comp-02.oot.lab.eng.bos.| 1124521841155 |        347 |         57 |       0.75
| nfvha-comp-06.oot.lab.eng.bos.| 1124521859519 |        348 |         56 |       0.88
| nfvha-ctrl-03.oot.lab.eng.bos.| 1124521869788 |        349 |         54 |       2.03
| nfvha-comp-01.oot.lab.eng.bos.| 1124521888050 |        350 |         55 |       0.79
| nfvha-comp-06.oot.lab.eng.bos.| 1124521989701 |        351 |         57 |       0.92
| nfvha-comp-01.oot.lab.eng.bos.| 1124522228254 |        352 |         56 |       0.87
| nfvha-ctrl-03.oot.lab.eng.bos.| 1124522260037 |        353 |         55 |       2.11
| nfvha-comp-05.oot.lab.eng.bos.| 1124522379249 |        354 |         60 |       0.77
| nfvha-comp-03.oot.lab.eng.bos.| 1124522427809 |        355 |         43 |       0.77
| nfvha-comp-02.oot.lab.eng.bos.| 1124522441444 |        356 |         58 |       0.86
| nfvha-comp-01.oot.lab.eng.bos.| 1124522618267 |        357 |         57 |       0.77
| nfvha-comp-06.oot.lab.eng.bos.| 1124522619821 |        358 |         58 |       0.91
| nfvha-comp-03.oot.lab.eng.bos.| 1124523027953 |        359 |         44 |       0.79
| nfvha-ctrl-03.oot.lab.eng.bos.| 1124523099987 |        360 |         56 |       1.92
| nfvha-comp-06.oot.lab.eng.bos.| 1124523130018 |        361 |         59 |       0.95
| nfvha-comp-06.oot.lab.eng.bos.| 1124523210093 |        362 |         60 |       0.89
| nfvha-comp-02.oot.lab.eng.bos.| 1124523301746 |        363 |         59 |       0.97
| nfvha-comp-05.oot.lab.eng.bos.| 1124523339223 |        364 |         61 |       0.65
| nfvha-comp-01.oot.lab.eng.bos.| 1124523438529 |        365 |         58 |       0.88
| nfvha-comp-03.oot.lab.eng.bos.| 1124523478094 |        366 |         45 |       0.78
| nfvha-comp-06.oot.lab.eng.bos.| 1124523500356 |        367 |         61 |       1.02
| nfvha-ctrl-03.oot.lab.eng.bos.| 1124523630298 |        368 |         57 |       2.06
| nfvha-comp-05.oot.lab.eng.bos.| 1124523779490 |        369 |         62 |       0.77
| nfvha-comp-06.oot.lab.eng.bos.| 1124523790403 |        370 |         62 |       0.94
| nfvha-comp-02.oot.lab.eng.bos.| 1124523841804 |        371 |         60 |       0.87
| nfvha-comp-05.oot.lab.eng.bos.| 1124523889586 |        372 |         63 |       0.74
| nfvha-comp-06.oot.lab.eng.bos.| 1124523900548 |        373 |         63 |       0.95
| nfvha-ctrl-03.oot.lab.eng.bos.| 1124523970372 |        374 |         58 |       1.98
| nfvha-comp-06.oot.lab.eng.bos.| 1124524230838 |        375 |         64 |       0.95
| nfvha-comp-01.oot.lab.eng.bos.| 1124524328464 |        376 |         59 |       0.74
| nfvha-ctrl-03.oot.lab.eng.bos.| 1124524340615 |        377 |         59 |       2.07
| nfvha-comp-03.oot.lab.eng.bos.| 1124524438193 |        378 |         46 |       0.74
| nfvha-comp-02.oot.lab.eng.bos.| 1124524561865 |        379 |         61 |       0.74
| nfvha-comp-02.oot.lab.eng.bos.| 1124524592090 |        380 |         62 |       0.83
| nfvha-ctrl-03.oot.lab.eng.bos.| 1124524810774 |        381 |         60 |       2.05
| nfvha-comp-05.oot.lab.eng.bos.| 1124524839725 |        382 |         64 |       0.76
| nfvha-comp-05.oot.lab.eng.bos.| 1124524869860 |        383 |         65 |       0.76
| nfvha-comp-01.oot.lab.eng.bos.| 1124524938605 |        384 |         60 |       0.76
| nfvha-ctrl-03.oot.lab.eng.bos.| 1124524940963 |        385 |         61 |       2.10
| nfvha-comp-03.oot.lab.eng.bos.| 1124524988520 |        386 |         47 |       0.93
| nfvha-comp-06.oot.lab.eng.bos.| 1124525120874 |        387 |         65 |       0.87
| nfvha-comp-06.oot.lab.eng.bos.| 1124525381052 |        388 |         66 |       0.88
| nfvha-comp-02.oot.lab.eng.bos.| 1124525442224 |        389 |         63 |       0.79
| nfvha-comp-03.oot.lab.eng.bos.| 1124525598551 |        390 |         48 |       0.83
| nfvha-comp-05.oot.lab.eng.bos.| 1124525799808 |        391 |         66 |       0.59
| nfvha-comp-01.oot.lab.eng.bos.| 1124525868669 |        392 |         61 |       0.73
| nfvha-ctrl-03.oot.lab.eng.bos.| 1124525881072 |        393 |         62 |       2.02
| nfvha-comp-06.oot.lab.eng.bos.| 1124525901028 |        394 |         67 |       0.73
| nfvha-comp-06.oot.lab.eng.bos.| 1124525911217 |        395 |         68 |       0.79
| nfvha-comp-03.oot.lab.eng.bos.| 1124525988640 |        396 |         49 |       0.78
| nfvha-comp-06.oot.lab.eng.bos.| 1124526041519 |        397 |         69 |       0.95
| nfvha-comp-05.oot.lab.eng.bos.| 1124526160081 |        398 |         67 |       0.72
| nfvha-comp-02.oot.lab.eng.bos.| 1124526322621 |        399 |         64 |       0.96
| nfvha-comp-05.oot.lab.eng.bos.| 1124526340150 |        400 |         68 |       0.68
| nfvha-comp-01.oot.lab.eng.bos.| 1124526458973 |        401 |         62 |       0.85
| nfvha-comp-01.oot.lab.eng.bos.| 1124526569039 |        402 |         63 |       0.79
| nfvha-comp-03.oot.lab.eng.bos.| 1124526818881 |        403 |         50 |       0.88
| nfvha-ctrl-03.oot.lab.eng.bos.| 1124526841360 |        404 |         63 |       2.16
| nfvha-comp-03.oot.lab.eng.bos.| 1124526959051 |        405 |         51 |       0.92
| nfvha-comp-02.oot.lab.eng.bos.| 1124526982640 |        406 |         65 |       0.82
| nfvha-comp-06.oot.lab.eng.bos.| 1124527021580 |        407 |         70 |       0.85
| nfvha-comp-05.oot.lab.eng.bos.| 1124527040182 |        408 |         69 |       0.61
| nfvha-ctrl-03.oot.lab.eng.bos.| 1124527121558 |        409 |         64 |       2.20
| nfvha-comp-02.oot.lab.eng.bos.| 1124527202899 |        410 |         66 |       0.87
| nfvha-comp-01.oot.lab.eng.bos.| 1124527539111 |        411 |         64 |       0.70
| nfvha-comp-06.oot.lab.eng.bos.| 1124527571619 |        412 |         71 |       0.74
| nfvha-ctrl-03.oot.lab.eng.bos.| 1124527581537 |        413 |         65 |       2.03
| nfvha-comp-03.oot.lab.eng.bos.| 1124527639024 |        414 |         52 |       0.75
| nfvha-comp-02.oot.lab.eng.bos.| 1124527763068 |        415 |         67 |       0.86
| nfvha-comp-02.oot.lab.eng.bos.| 1124527863166 |        416 |         68 |       0.82
| nfvha-comp-05.oot.lab.eng.bos.| 1124527920498 |        417 |         70 |       0.79
| nfvha-comp-01.oot.lab.eng.bos.| 1124528029372 |        418 |         65 |       0.86
| nfvha-comp-06.oot.lab.eng.bos.| 1124528171820 |        419 |         72 |       0.80
| nfvha-comp-06.oot.lab.eng.bos.| 1124528242097 |        420 |         73 |       0.94
| nfvha-comp-03.oot.lab.eng.bos.| 1124528409152 |        421 |         53 |       0.76
| nfvha-comp-03.oot.lab.eng.bos.| 1124528539348 |        422 |         54 |       0.82
| nfvha-comp-05.oot.lab.eng.bos.| 1124528570490 |        423 |         71 |       0.65
| nfvha-ctrl-03.oot.lab.eng.bos.| 1124528581740 |        424 |         66 |       2.06
| nfvha-comp-06.oot.lab.eng.bos.| 1124528752174 |        425 |         74 |       0.89
| nfvha-comp-05.oot.lab.eng.bos.| 1124528760623 |        426 |         72 |       0.65
| nfvha-comp-02.oot.lab.eng.bos.| 1124528813501 |        427 |         69 |       0.94
| nfvha-comp-01.oot.lab.eng.bos.| 1124528919341 |        428 |         66 |       0.72
| nfvha-comp-05.oot.lab.eng.bos.| 1124529110644 |        429 |         73 |       0.54
| nfvha-comp-03.oot.lab.eng.bos.| 1124529209465 |        430 |         55 |       0.78
| nfvha-comp-05.oot.lab.eng.bos.| 1124529210908 |        431 |         74 |       0.67
| nfvha-comp-02.oot.lab.eng.bos.| 1124529303537 |        432 |         70 |       0.85
| nfvha-ctrl-03.oot.lab.eng.bos.| 1124529311781 |        433 |         67 |       1.95
| nfvha-comp-06.oot.lab.eng.bos.| 1124529322146 |        434 |         75 |       0.70
| nfvha-comp-06.oot.lab.eng.bos.| 1124529642302 |        435 |         76 |       0.72
| nfvha-comp-03.oot.lab.eng.bos.| 1124529649610 |        436 |         56 |       0.80
| nfvha-comp-05.oot.lab.eng.bos.| 1124529651046 |        437 |         75 |       0.69
| nfvha-comp-06.oot.lab.eng.bos.| 1124529652309 |        438 |         77 |       0.61
| nfvha-comp-01.oot.lab.eng.bos.| 1124529749573 |        439 |         67 |       0.87
| nfvha-comp-05.oot.lab.eng.bos.| 1124529761213 |        440 |         76 |       0.73
| nfvha-comp-05.oot.lab.eng.bos.| 1124529931254 |        441 |         77 |       0.60
| nfvha-comp-01.oot.lab.eng.bos.| 1124530059529 |        442 |         68 |       0.70
| nfvha-comp-05.oot.lab.eng.bos.| 1124530191378 |        443 |         78 |       0.57
| nfvha-comp-02.oot.lab.eng.bos.| 1124530223769 |        444 |         71 |       0.89
| nfvha-comp-03.oot.lab.eng.bos.| 1124530259707 |        445 |         57 |       0.74
| nfvha-ctrl-03.oot.lab.eng.bos.| 1124530271921 |        446 |         68 |       1.90
| nfvha-comp-06.oot.lab.eng.bos.| 1124530322722 |        447 |         78 |       0.87
| nfvha-comp-06.oot.lab.eng.bos.| 1124530372896 |        448 |         79 |       0.90
| nfvha-comp-01.oot.lab.eng.bos.| 1124530379640 |        449 |         69 |       0.67
| nfvha-comp-05.oot.lab.eng.bos.| 1124530451503 |        450 |         79 |       0.58
| nfvha-comp-03.oot.lab.eng.bos.| 1124530459814 |        451 |         58 |       0.72
| nfvha-comp-03.oot.lab.eng.bos.| 1124530660178 |        452 |         59 |       0.96
| nfvha-comp-02.oot.lab.eng.bos.| 1124530693828 |        453 |         72 |       0.80
| nfvha-comp-06.oot.lab.eng.bos.| 1124530732908 |        454 |         80 |       0.79
| nfvha-comp-01.oot.lab.eng.bos.| 1124530779825 |        455 |         70 |       0.76
| nfvha-comp-06.oot.lab.eng.bos.| 1124530833085 |        456 |         81 |       0.82
| nfvha-comp-05.oot.lab.eng.bos.| 1124530841643 |        457 |         80 |       0.61
| nfvha-comp-06.oot.lab.eng.bos.| 1124530963203 |        458 |         82 |       0.82
| nfvha-comp-03.oot.lab.eng.bos.| 1124531100146 |        459 |         60 |       0.81
| nfvha-ctrl-03.oot.lab.eng.bos.| 1124531152212 |        460 |         69 |       2.07
| nfvha-comp-03.oot.lab.eng.bos.| 1124531370177 |        461 |         61 |       0.68
| nfvha-comp-01.oot.lab.eng.bos.| 1124531409834 |        462 |         71 |       0.62
| nfvha-comp-02.oot.lab.eng.bos.| 1124531534102 |        463 |         73 |       0.87
| nfvha-comp-06.oot.lab.eng.bos.| 1124531683347 |        464 |         83 |       0.80
| nfvha-comp-05.oot.lab.eng.bos.| 1124531711755 |        465 |         81 |       0.58
| nfvha-ctrl-03.oot.lab.eng.bos.| 1124531772408 |        466 |         70 |       2.08
| nfvha-comp-01.oot.lab.eng.bos.| 1124532140078 |        467 |         72 |       0.80
| nfvha-comp-03.oot.lab.eng.bos.| 1124532320508 |        468 |         62 |       0.89
| nfvha-comp-06.oot.lab.eng.bos.| 1124532383413 |        469 |         84 |       0.72
| nfvha-ctrl-03.oot.lab.eng.bos.| 1124532402602 |        470 |         71 |       2.12
| nfvha-comp-05.oot.lab.eng.bos.| 1124532451913 |        471 |         82 |       0.63
| nfvha-comp-02.oot.lab.eng.bos.| 1124532514069 |        472 |         74 |       0.67
| nfvha-ctrl-03.oot.lab.eng.bos.| 1124532572688 |        473 |         72 |       2.07
| nfvha-comp-05.oot.lab.eng.bos.| 1124532582087 |        474 |         83 |       0.68
| nfvha-comp-02.oot.lab.eng.bos.| 1124532584258 |        475 |         75 |       0.70
| nfvha-comp-05.oot.lab.eng.bos.| 1124532762223 |        476 |         84 |       0.67
| nfvha-comp-06.oot.lab.eng.bos.| 1124532773732 |        477 |         85 |       0.89
| nfvha-comp-01.oot.lab.eng.bos.| 1124533020114 |        478 |         73 |       0.72
| nfvha-comp-06.oot.lab.eng.bos.| 1124533033879 |        479 |         86 |       0.91
| nfvha-comp-03.oot.lab.eng.bos.| 1124533040558 |        480 |         63 |       0.81
| nfvha-comp-02.oot.lab.eng.bos.| 1124533124401 |        481 |         76 |       0.71
| nfvha-ctrl-03.oot.lab.eng.bos.| 1124533162747 |        482 |         73 |       1.97
| nfvha-comp-05.oot.lab.eng.bos.| 1124533382309 |        483 |         85 |       0.59
| nfvha-comp-05.oot.lab.eng.bos.| 1124533512547 |        484 |         86 |       0.70
| nfvha-ctrl-03.oot.lab.eng.bos.| 1124533572944 |        485 |         74 |       2.02
| nfvha-comp-02.oot.lab.eng.bos.| 1124533644739 |        486 |         77 |       0.86
| nfvha-ctrl-03.oot.lab.eng.bos.| 1124533783104 |        487 |         75 |       2.04
| nfvha-comp-03.oot.lab.eng.bos.| 1124533830727 |        488 |         64 |       0.86
| nfvha-ctrl-03.oot.lab.eng.bos.| 1124533883326 |        489 |         76 |       2.12
| nfvha-comp-06.oot.lab.eng.bos.| 1124533944036 |        490 |         87 |       0.91
| nfvha-comp-05.oot.lab.eng.bos.| 1124533952737 |        491 |         87 |       0.75
| nfvha-comp-05.oot.lab.eng.bos.| 1124533962752 |        492 |         88 |       0.64
| nfvha-comp-01.oot.lab.eng.bos.| 1124533990132 |        493 |         74 |       0.64
| nfvha-comp-03.oot.lab.eng.bos.| 1124534000829 |        494 |         65 |       0.83
| nfvha-comp-02.oot.lab.eng.bos.| 1124534114808 |        495 |         78 |       0.77
| nfvha-comp-01.oot.lab.eng.bos.| 1124534170585 |        496 |         75 |       0.94
| nfvha-ctrl-03.oot.lab.eng.bos.| 1124534223395 |        497 |         77 |       2.02
| nfvha-comp-02.oot.lab.eng.bos.| 1124534674984 |        498 |         79 |       0.75
| nfvha-comp-01.oot.lab.eng.bos.| 1124534780618 |        499 |         76 |       0.87
| nfvha-comp-06.oot.lab.eng.bos.| 1124534814247 |        500 |         88 |       0.99
| nfvha-comp-03.oot.lab.eng.bos.| 1124534821090 |        501 |         66 |       0.93
| nfvha-comp-03.oot.lab.eng.bos.| 1124534831059 |        502 |         67 |       0.78
| nfvha-comp-03.oot.lab.eng.bos.| 1124534871139 |        503 |         68 |       0.74
| nfvha-comp-05.oot.lab.eng.bos.| 1124534882860 |        504 |         89 |       0.63
| nfvha-ctrl-03.oot.lab.eng.bos.| 1124534903606 |        505 |         78 |       2.08
| nfvha-comp-02.oot.lab.eng.bos.| 1124535005259 |        506 |         80 |       0.88
| nfvha-comp-06.oot.lab.eng.bos.| 1124535054332 |        507 |         89 |       0.92
| nfvha-comp-02.oot.lab.eng.bos.| 1124535175426 |        508 |         81 |       0.90
| nfvha-ctrl-03.oot.lab.eng.bos.| 1124535513843 |        509 |         79 |       2.14
| nfvha-comp-03.oot.lab.eng.bos.| 1124535531212 |        510 |         69 |       0.70
| nfvha-comp-05.oot.lab.eng.bos.| 1124535633032 |        511 |         90 |       0.64
| nfvha-comp-01.oot.lab.eng.bos.| 1124535650650 |        512 |         77 |       0.75
| nfvha-comp-02.oot.lab.eng.bos.| 1124535755674 |        513 |         82 |       0.95
| nfvha-comp-06.oot.lab.eng.bos.| 1124535824313 |        514 |         90 |       0.76
| nfvha-comp-01.oot.lab.eng.bos.| 1124535840870 |        515 |         78 |       0.86
