|       Time |     Offset |        Seq |    latency 
| 1074750759657 |       1691 |       1691 |       0.61
| 1074750929947 |       1692 |       1692 |       0.79
| 1074751849974 |       1693 |       1693 |       0.66
| 1074752360124 |       1694 |       1694 |       0.69
| 1074752400296 |       1695 |       1695 |       0.72
| 1074753030497 |       1696 |       1696 |       0.78
| 1074753370407 |       1697 |       1697 |       0.60
| 1074753710637 |       1698 |       1698 |       0.74
| 1074754510649 |       1699 |       1699 |       0.70
| 1074754640681 |       1700 |       1700 |       0.63
| 1074755150771 |       1701 |       1701 |       0.64
| 1074755991166 |       1702 |       1702 |       0.90
| 1074756221211 |       1703 |       1703 |       0.84
| 1074756561212 |       1704 |       1704 |       0.74
| 1074757021327 |       1705 |       1705 |       0.70
| 1074757631468 |       1706 |       1706 |       0.71
| 1074757791608 |       1707 |       1707 |       0.74
| 1074758681829 |       1708 |       1708 |       0.71
| 1074758902058 |       1709 |       1709 |       0.83
| 1074759161942 |       1710 |       1710 |       0.63
| 1074759502182 |       1711 |       1711 |       0.77
| 1074760312351 |       1712 |       1712 |       0.78
| 1074761072545 |       1713 |       1713 |       0.87
| 1074761882542 |       1714 |       1714 |       0.73
| 1074762132621 |       1715 |       1715 |       0.71
| 1074762872842 |       1716 |       1716 |       0.80
| 1074763662912 |       1717 |       1717 |       0.70
| 1074764663034 |       1718 |       1718 |       0.68
| 1074765243339 |       1719 |       1719 |       0.88
| 1074765893529 |       1720 |       1720 |       0.92
| 1074766033500 |       1721 |       1721 |       0.78
| 1074766863534 |       1722 |       1722 |       0.68
| 1074767683776 |       1723 |       1723 |       0.73
| 1074767733836 |       1724 |       1724 |       0.66
| 1074768413975 |       1725 |       1725 |       0.68
| 1074769274104 |       1726 |       1726 |       0.68
| 1074769954356 |       1727 |       1727 |       0.81
| 1074769974337 |       1728 |       1728 |       0.67
| 1074770524515 |       1729 |       1729 |       0.74
| 1074771354791 |       1730 |       1730 |       0.93
| 1074771844656 |       1731 |       1731 |       0.68
| 1074771904902 |       1732 |       1732 |       0.78
| 1074772574888 |       1733 |       1733 |       0.68
| 1074773295136 |       1734 |       1734 |       0.82
| 1074774035045 |       1735 |       1735 |       0.61
| 1074774505251 |       1736 |       1736 |       0.71
| 1074775175517 |       1737 |       1737 |       0.87
| 1074776075595 |       1738 |       1738 |       0.80
| 1074776435697 |       1739 |       1739 |       0.80
| 1074777315781 |       1740 |       1740 |       0.72
| 1074777476045 |       1741 |       1741 |       0.86
| 1074777525962 |       1742 |       1742 |       0.65
| 1074777576107 |       1743 |       1743 |       0.66
| 1074777836300 |       1744 |       1744 |       0.73
| 1074778686446 |       1745 |       1745 |       0.72
| 1074778976504 |       1746 |       1746 |       0.66
| 1074779966717 |       1747 |       1747 |       0.72
| 1074780957027 |       1748 |       1748 |       0.89
| 1074781236976 |       1749 |       1749 |       0.71
| 1074781807105 |       1750 |       1750 |       0.72
| 1074782437266 |       1751 |       1751 |       0.76
| 1074783207323 |       1752 |       1752 |       0.72
| 1074783597638 |       1753 |       1753 |       0.87
| 1074784397583 |       1754 |       1754 |       0.70
| 1074785217742 |       1755 |       1755 |       0.70
| 1074785288038 |       1756 |       1756 |       0.88
| 1074785298066 |       1757 |       1757 |       0.76
| 1074786138301 |       1758 |       1758 |       0.89
| 1074786568411 |       1759 |       1759 |       0.85
| 1074787118510 |       1760 |       1760 |       0.84
| 1074787788683 |       1761 |       1761 |       0.86
| 1074788708660 |       1762 |       1762 |       0.70
| 1074789658751 |       1763 |       1763 |       0.65
| 1074790338825 |       1764 |       1764 |       0.65
| 1074791319181 |       1765 |       1765 |       0.88
| 1074791999108 |       1766 |       1766 |       0.71
| 1074792499148 |       1767 |       1767 |       0.66
| 1074793149271 |       1768 |       1768 |       0.68
| 1074794079517 |       1769 |       1769 |       0.79
| 1074794929581 |       1770 |       1770 |       0.72
| 1074795809821 |       1771 |       1771 |       0.76
| 1074796239956 |       1772 |       1772 |       0.78
| 1074796490102 |       1773 |       1773 |       0.80
| 1074796759997 |       1774 |       1774 |       0.59
| 1074797440306 |       1775 |       1775 |       0.83
| 1074797530343 |       1776 |       1776 |       0.76
| 1074798090523 |       1777 |       1777 |       0.82
| 1074798760741 |       1778 |       1778 |       0.89
| 1074798830769 |       1779 |       1779 |       0.78
| 1074799530820 |       1780 |       1780 |       0.76
| 1074800490944 |       1781 |       1781 |       0.75
| 1074801461120 |       1782 |       1782 |       0.84
| 1074802311170 |       1783 |       1783 |       0.77
| 1074802431279 |       1784 |       1784 |       0.78
| 1074802811457 |       1785 |       1785 |       0.83
| 1074803661613 |       1786 |       1786 |       0.82
| 1074803971570 |       1787 |       1787 |       0.67
| 1074804781865 |       1788 |       1788 |       0.82
| 1074805521970 |       1789 |       1789 |       0.85
| 1074805852043 |       1790 |       1790 |       0.76
| 1074805932288 |       1791 |       1791 |       0.88
| 1074806622242 |       1792 |       1792 |       0.71
| 1074806982470 |       1793 |       1793 |       0.80
| 1074807382447 |       1794 |       1794 |       0.68
| 1074808102680 |       1795 |       1795 |       0.77
| 1074808952777 |       1796 |       1796 |       0.74
| 1074809342843 |       1797 |       1797 |       0.68
| 1074809983142 |       1798 |       1798 |       0.85
| 1074810033107 |       1799 |       1799 |       0.69
| 1074810303192 |       1800 |       1800 |       0.67
| 1074810373217 |       1801 |       1801 |       0.58
| 1074810663633 |       1802 |       1802 |       0.87
| 1074811543686 |       1803 |       1803 |       0.83
| 1074812293747 |       1804 |       1804 |       0.76
| 1074812673988 |       1805 |       1805 |       0.76
| 1074813464166 |       1806 |       1806 |       0.86
| 1074814234096 |       1807 |       1807 |       0.66
| 1074815034264 |       1808 |       1808 |       0.72
| 1074816004488 |       1809 |       1809 |       0.80
| 1074816354483 |       1810 |       1810 |       0.68
| 1074817194733 |       1811 |       1811 |       0.80
| 1074817474640 |       1812 |       1812 |       0.60
| 1074818134863 |       1813 |       1813 |       0.71
| 1074818824929 |       1814 |       1814 |       0.64
| 1074819575045 |       1815 |       1815 |       0.69
| 1074819615141 |       1816 |       1816 |       0.65
| 1074820495295 |       1817 |       1817 |       0.66
| 1074820545553 |       1818 |       1818 |       0.81
| 1074820745642 |       1819 |       1819 |       0.76
| 1074821365805 |       1820 |       1820 |       0.85
| 1074822095820 |       1821 |       1821 |       0.72
| 1074822716200 |       1822 |       1822 |       0.98
| 1074823376076 |       1823 |       1823 |       0.73
| 1074823456211 |       1824 |       1824 |       0.75
| 1074823476373 |       1825 |       1825 |       0.78
| 1074823846445 |       1826 |       1826 |       0.72
| 1074824776707 |       1827 |       1827 |       0.82
| 1074825186739 |       1828 |       1828 |       0.74
| 1074825197056 |       1829 |       1829 |       0.88
| 1074826177020 |       1830 |       1830 |       0.76
| 1074826197147 |       1831 |       1831 |       0.78
| 1074826627170 |       1832 |       1832 |       0.67
| 1074827247313 |       1833 |       1833 |       0.72
| 1074828147350 |       1834 |       1834 |       0.66
| 1074828667620 |       1835 |       1835 |       0.77
| 1074829657870 |       1836 |       1836 |       0.89
| 1074830347844 |       1837 |       1837 |       0.75
| 1074830627937 |       1838 |       1838 |       0.72
| 1074830758030 |       1839 |       1839 |       0.69
| 1074830768103 |       1840 |       1840 |       0.61
| 1074831738492 |       1841 |       1841 |       0.85
| 1074832708349 |       1842 |       1842 |       0.63
| 1074832988608 |       1843 |       1843 |       0.74
| 1074833618881 |       1844 |       1844 |       0.94
| 1074834268874 |       1845 |       1845 |       0.81
| 1074834639055 |       1846 |       1846 |       0.86
| 1074835309033 |       1847 |       1847 |       0.71
| 1074835839189 |       1848 |       1848 |       0.75
| 1074836609285 |       1849 |       1849 |       0.71
| 1074837479320 |       1850 |       1850 |       0.67
| 1074837619609 |       1851 |       1851 |       0.81
| 1074838119587 |       1852 |       1852 |       0.68
| 1074838959946 |       1853 |       1853 |       0.83
| 1074839759799 |       1854 |       1854 |       0.56
| 1074840690151 |       1855 |       1855 |       0.75
| 1074841540121 |       1856 |       1856 |       0.65
| 1074842050368 |       1857 |       1857 |       0.75
| 1074842910407 |       1858 |       1858 |       0.65
| 1074843170612 |       1859 |       1859 |       0.73
| 1074844040704 |       1860 |       1860 |       0.71
| 1074844220808 |       1861 |       1861 |       0.70
| 1074844500938 |       1862 |       1862 |       0.73
| 1074844791146 |       1863 |       1863 |       0.79
| 1074844931145 |       1864 |       1864 |       0.65
| 1074845451298 |       1865 |       1865 |       0.72
| 1074845611449 |       1866 |       1866 |       0.75
| 1074846091415 |       1867 |       1867 |       0.61
| 1074846301476 |       1868 |       1868 |       0.57
| 1074846741909 |       1869 |       1869 |       0.84
| 1074847351920 |       1870 |       1870 |       0.76
| 1074847562097 |       1871 |       1871 |       0.80
| 1074847971981 |       1872 |       1872 |       0.59
| 1074848542138 |       1873 |       1873 |       0.65
| 1074849382340 |       1874 |       1874 |       0.75
| 1074849772497 |       1875 |       1875 |       0.78
| 1074849992681 |       1876 |       1876 |       0.83
| 1074850552626 |       1877 |       1877 |       0.65
| 1074850612906 |       1878 |       1878 |       0.82
| 1074850702925 |       1879 |       1879 |       0.72
| 1074851033151 |       1880 |       1880 |       0.83
| 1074851303192 |       1881 |       1881 |       0.77
| 1074851883400 |       1882 |       1882 |       0.84
| 1074852053425 |       1883 |       1883 |       0.75
| 1074852163544 |       1884 |       1884 |       0.75
| 1074852883789 |       1885 |       1885 |       0.82
| 1074852983981 |       1886 |       1886 |       0.90
| 1074853933941 |       1887 |       1887 |       0.75
| 1074854163941 |       1888 |       1888 |       0.67
| 1074855114262 |       1889 |       1889 |       0.88
| 1074855674166 |       1890 |       1890 |       0.64
| 1074855774360 |       1891 |       1891 |       0.71
| 1074856254641 |       1892 |       1892 |       0.83
| 1074856434565 |       1893 |       1893 |       0.65
| 1074857174805 |       1894 |       1894 |       0.78
| 1074857794863 |       1895 |       1895 |       0.71
| 1074858494978 |       1896 |       1896 |       0.75
| 1074859395130 |       1897 |       1897 |       0.79
| 1074859485177 |       1898 |       1898 |       0.71
| 1074859735364 |       1899 |       1899 |       0.76
| 1074860415439 |       1900 |       1900 |       0.71
| 1074861105680 |       1901 |       1901 |       0.84
| 1074861555807 |       1902 |       1902 |       0.85
| 1074861995709 |       1903 |       1903 |       0.63
| 1074862255876 |       1904 |       1904 |       0.69
| 1074862896055 |       1905 |       1905 |       0.71
| 1074863716143 |       1906 |       1906 |       0.67
| 1074864536249 |       1907 |       1907 |       0.64
| 1074864726595 |       1908 |       1908 |       0.87
| 1074864946647 |       1909 |       1909 |       0.79
| 1074865856887 |       1910 |       1910 |       0.89
| 1074866366874 |       1911 |       1911 |       0.73
| 1074866856906 |       1912 |       1912 |       0.63
| 1074867337114 |       1913 |       1913 |       0.76
| 1074868007112 |       1914 |       1914 |       0.62
| 1074868947452 |       1915 |       1915 |       0.83
| 1074869147538 |       1916 |       1916 |       0.78
| 1074869917762 |       1917 |       1917 |       0.88
| 1074870157821 |       1918 |       1918 |       0.75
| 1074870938035 |       1919 |       1919 |       0.84
| 1074870998081 |       1920 |       1920 |       0.76
| 1074871788129 |       1921 |       1921 |       0.67
| 1074872658186 |       1922 |       1922 |       0.60
| 1074873548346 |       1923 |       1923 |       0.67
| 1074873868565 |       1924 |       1924 |       0.78
| 1074874828503 |       1925 |       1925 |       0.57
| 1074875678761 |       1926 |       1926 |       0.69
| 1074876038825 |       1927 |       1927 |       0.60
